derived_transition_activity,old_trip_id,next_trip_id,old_route_short_name,next_route_short_name,route_short_name_changed,old_direction_id,next_direction_id,time_gap_minutes,old_last_stop_sequence,next_first_stop_sequence,old_last_stop_name,next_first_stop_name,old_last_stop_lat,old_last_stop_lon,transition_distance_m,transition_distance_km,threshold_m
stationary_pause,tr03_1000,tr03_943,30,30,False,0,1,6.4,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10000,tr03_9950,521,521,False,0,1,68.13333333333334,18,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_10001,tr03_9965,521,521,False,0,1,469.76666666666665,18,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_1001,tr03_944,30,30,False,0,1,8.6,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_1003,tr03_973,30,30,False,0,1,11.316666666666666,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10034,tr03_9941,521,521,False,0,1,16.416666666666668,18,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_10036,tr03_9954,521,521,False,0,1,,18,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_1004,tr03_960,30,30,False,0,1,30.25,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10043,tr03_10173,522,522,False,1,0,0.5166666666666667,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10044,tr03_10159,522,522,False,1,0,,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10045,tr03_10177,522,522,False,1,0,,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10046,tr03_10119,522,522,False,1,0,,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10047,tr03_10170,522,522,False,1,0,,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10054,tr03_10141,522,522,False,1,0,-0.75,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10061,tr03_10160,522,522,False,1,0,3.683333333333333,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10062,tr03_10157,522,522,False,1,0,1.0,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10065,tr03_10144,522,522,False,1,0,,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10068,tr03_10150,522,522,False,1,0,0.03333333333333333,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10069,tr03_10163,522,522,False,1,0,22.716666666666665,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_1007,tr03_975,30,30,False,0,1,1.9166666666666667,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10070,tr03_10167,522,522,False,1,0,30.883333333333333,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10072,tr03_10156,522,522,False,1,0,26.166666666666668,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_1008,tr03_971,30,30,False,0,1,0.8833333333333333,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10080,tr03_10158,522,522,False,1,0,8.9,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10083,tr03_10175,522,522,False,1,0,,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10085,tr03_10174,522,522,False,1,0,,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_1009,tr03_1026,30,39,True,0,1,338.53333333333336,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10092,tr03_10118,522,522,False,1,0,13.266666666666667,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10094,tr03_10162,522,522,False,1,0,4.3,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_10095,tr03_10123,522,522,False,1,0,33.083333333333336,25,1,Härnegatans vändplats,Härnegatans vändplats,58.500517,15.498951,0.0,0.0,75
stationary_pause,tr03_1012,tr03_976,30,30,False,0,1,14.316666666666666,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10133,tr03_10069,522,522,False,0,1,12.283333333333333,25,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_1015,tr03_1059,39,39,False,1,0,90.98333333333333,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10150,tr03_10079,522,522,False,0,1,13.466666666666667,25,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_10157,tr03_9920,522,521,True,0,1,10.016666666666667,25,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_10158,tr03_10070,522,522,False,0,1,20.916666666666668,25,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_10162,tr03_10082,522,522,False,0,1,34.38333333333333,25,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_10176,tr03_9942,522,521,True,0,1,24.183333333333334,25,1,Linköpings resecentrum,Linköpings resecentrum,58.417037,15.62366,0.0,0.0,75
stationary_pause,tr03_1019,tr03_1051,39,39,False,1,0,79.35,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10194,tr03_10245,530,530,False,1,0,,37,1,Åtvidabergs resecentrum,Åtvidabergs resecentrum,58.20325,16.002954,0.0,0.0,75
stationary_pause,tr03_10195,tr03_10244,530,530,False,1,0,,37,1,Åtvidabergs resecentrum,Åtvidabergs resecentrum,58.20325,16.002954,0.0,0.0,75
stationary_pause,tr03_10203,tr03_10234,530,530,False,1,0,201.75,37,1,Åtvidabergs resecentrum,Åtvidabergs resecentrum,58.20325,16.002954,0.0,0.0,75
stationary_pause,tr03_10206,tr03_1009,530,30,True,1,0,65.28333333333333,41,1,Östantorp,Östantorp,58.19046,16.011928,0.0,0.0,75
stationary_pause,tr03_1021,tr03_1053,39,39,False,1,0,92.25,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10217,tr03_10266,530,530,False,1,0,24.0,37,1,Åtvidabergs resecentrum,Åtvidabergs resecentrum,58.20325,16.002954,0.0,0.0,75
stationary_pause,tr03_1022,tr03_1071,39,39,False,1,0,22.166666666666668,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_1023,tr03_1047,39,39,False,1,0,39.65,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10233,tr03_10204,530,530,False,0,1,22.983333333333334,37,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10236,tr03_965,530,30,True,0,1,,37,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10245,tr03_10493,530,555,True,0,1,,37,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10248,tr03_10495,530,555,True,0,1,26.3,27,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10250,tr03_10322,530,539,True,0,1,4.816666666666666,41,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_1026,tr03_1077,39,39,False,1,0,20.483333333333334,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10260,tr03_10368,530,540,True,0,1,43.03333333333333,41,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10271,tr03_10283,535,535,False,1,0,1.1666666666666667,13,1,Falerum Servicehuset,Falerum Servicehuset,58.144551,16.212005,0.0,0.0,75
stationary_pause,tr03_10275,tr03_10286,535,535,False,1,0,0.6833333333333333,16,1,Falerum Servicehuset,Falerum Servicehuset,58.144551,16.212005,0.0,0.0,75
stationary_pause,tr03_10276,tr03_10285,535,535,False,1,0,,16,1,Falerum Servicehuset,Falerum Servicehuset,58.144551,16.212005,0.0,0.0,75
stationary_pause,tr03_10277,tr03_10287,535,535,False,1,0,0.23333333333333334,13,1,Falerum Servicehuset,Falerum Servicehuset,58.144551,16.212005,0.0,0.0,75
stationary_pause,tr03_10284,tr03_10274,535,535,False,0,1,,13,1,Åtvidabergs resecentrum,Åtvidabergs resecentrum,58.203133,16.003378,0.0,0.0,75
stationary_pause,tr03_10287,tr03_10308,535,538,True,0,0,49.516666666666666,13,1,Åtvidabergs resecentrum,Åtvidabergs resecentrum,58.203133,16.003378,0.0,0.0,75
stationary_pause,tr03_1029,tr03_1063,39,39,False,1,0,143.73333333333332,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10290,tr03_10307,538,538,False,1,0,36.333333333333336,14,1,Åtvidabergs resecentrum,Åtvidabergs resecentrum,58.203133,16.003378,0.0,0.0,75
stationary_pause,tr03_10299,tr03_10310,538,538,False,1,0,14.366666666666667,14,1,Åtvidabergs resecentrum,Åtvidabergs resecentrum,58.203133,16.003378,0.0,0.0,75
stationary_pause,tr03_10308,tr03_10298,538,538,False,0,1,-0.18333333333333332,16,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10309,tr03_10299,538,538,False,0,1,0.21666666666666667,16,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10310,tr03_10290,538,538,False,0,1,0.75,16,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10315,tr03_10334,539,539,False,1,0,0.25,34,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10316,tr03_10341,539,539,False,1,0,,35,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10319,tr03_10339,539,539,False,1,0,33.15,35,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10322,tr03_10346,539,539,False,1,0,21.166666666666668,35,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10329,tr03_10349,539,539,False,1,0,-3.816666666666667,34,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10330,tr03_10335,539,539,False,1,0,,35,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10331,tr03_10350,539,539,False,1,0,,35,1,Björsäters kyrka,Björsäters kyrka,58.336111,16.023187,0.0,0.0,75
stationary_pause,tr03_10339,tr03_10194,539,530,True,0,1,,35,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10349,tr03_10531,539,566,True,0,1,24.866666666666667,35,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_1035,tr03_1057,39,39,False,1,0,20.166666666666668,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10353,tr03_10394,540,540,False,1,0,18.733333333333334,54,1,Kisa resecentrum,Kisa resecentrum,57.985588,15.633552,0.0,0.0,75
stationary_pause,tr03_10354,tr03_10385,540,540,False,1,0,209.98333333333332,54,1,Kisa resecentrum,Kisa resecentrum,57.985588,15.633552,0.0,0.0,75
stationary_pause,tr03_10356,tr03_10407,540,540,False,1,0,,54,1,Kisa resecentrum,Kisa resecentrum,57.985588,15.633552,0.0,0.0,75
stationary_pause,tr03_10357,tr03_10387,540,540,False,1,0,,54,1,Kisa resecentrum,Kisa resecentrum,57.985588,15.633552,0.0,0.0,75
stationary_pause,tr03_10359,tr03_10393,540,540,False,1,0,,54,1,Kisa resecentrum,Kisa resecentrum,57.985588,15.633552,0.0,0.0,75
stationary_pause,tr03_1036,tr03_1060,39,39,False,1,0,35.166666666666664,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10360,tr03_10400,540,540,False,1,0,,54,1,Kisa resecentrum,Kisa resecentrum,57.985588,15.633552,0.0,0.0,75
stationary_pause,tr03_10362,tr03_10386,540,540,False,1,0,13.483333333333333,54,1,Kisa resecentrum,Kisa resecentrum,57.985588,15.633552,0.0,0.0,75
stationary_pause,tr03_10368,tr03_10388,540,540,False,1,0,,54,1,Kisa resecentrum,Kisa resecentrum,57.985588,15.633552,0.0,0.0,75
stationary_pause,tr03_10385,tr03_10362,540,540,False,0,1,62.21666666666667,52,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10386,tr03_10358,540,540,False,0,1,,52,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_1039,tr03_1058,39,39,False,1,0,363.01666666666665,14,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10394,tr03_10331,540,539,True,0,1,,52,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10401,tr03_10489,540,555,True,0,1,129.68333333333334,52,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10403,tr03_1029,540,39,True,0,1,13.816666666666666,52,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10411,tr03_10319,543,539,True,1,1,47.86666666666667,39,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10415,tr03_10435,545,545,False,1,0,24.466666666666665,23,1,Hycklinge kvarn,Hycklinge kvarn,57.92399,15.920592,0.0,0.0,75
stationary_pause,tr03_10416,tr03_10439,545,545,False,1,0,,23,1,Hycklinge kvarn,Hycklinge kvarn,57.92399,15.920592,0.0,0.0,75
stationary_pause,tr03_10419,tr03_10431,545,545,False,1,0,1.2166666666666666,24,1,Hycklinge kvarn,Hycklinge kvarn,57.92399,15.920592,0.0,0.0,75
stationary_pause,tr03_10421,tr03_10434,545,545,False,1,0,20.45,23,1,Hycklinge kvarn,Hycklinge kvarn,57.92399,15.920592,0.0,0.0,75
stationary_pause,tr03_10422,tr03_10436,545,545,False,1,0,,23,1,Hycklinge kvarn,Hycklinge kvarn,57.92399,15.920592,0.0,0.0,75
stationary_pause,tr03_10423,tr03_10429,545,545,False,1,0,,23,1,Hycklinge kvarn,Hycklinge kvarn,57.92399,15.920592,0.0,0.0,75
stationary_pause,tr03_10424,tr03_10440,545,545,False,1,0,3.2666666666666666,23,1,Hycklinge kvarn,Hycklinge kvarn,57.92399,15.920592,0.0,0.0,75
stationary_pause,tr03_10435,tr03_10417,545,545,False,0,1,100.66666666666667,22,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10438,tr03_10415,545,545,False,0,1,0.9833333333333333,22,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10440,tr03_10414,545,545,False,0,1,-0.016666666666666666,22,1,Kisa resecentrum,Kisa resecentrum,57.985795,15.633568,0.0,0.0,75
stationary_pause,tr03_10455,tr03_10413,546,543,True,0,1,61.25,50,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_1046,tr03_1021,39,39,False,0,1,143.68333333333334,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10464,tr03_10477,552,552,False,1,0,,56,1,Ulrika busstation,Ulrika busstation,58.123362,15.429796,0.0,0.0,75
stationary_pause,tr03_10467,tr03_10476,552,552,False,1,0,18.4,56,1,Ulrika busstation,Ulrika busstation,58.123362,15.429796,0.0,0.0,75
stationary_pause,tr03_1047,tr03_1031,39,39,False,0,1,,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10476,tr03_10562,552,571,True,0,1,30.666666666666668,56,1,Vikingstad station,Vikingstad station,58.383602,15.432839,0.0,0.0,75
stationary_pause,tr03_10487,tr03_10509,555,555,False,1,0,16.7,30,1,Haraldsbo,Haraldsbo,58.227,15.47242,0.0,0.0,75
stationary_pause,tr03_10489,tr03_10506,555,555,False,1,0,2.6166666666666667,42,1,Haraldsbo,Haraldsbo,58.227,15.47242,0.0,0.0,75
stationary_pause,tr03_10490,tr03_10508,555,555,False,1,0,70.46666666666667,42,1,Haraldsbo,Haraldsbo,58.227,15.47242,0.0,0.0,75
stationary_pause,tr03_10493,tr03_10513,555,555,False,1,0,,42,1,Haraldsbo,Haraldsbo,58.227,15.47242,0.0,0.0,75
stationary_pause,tr03_10494,tr03_10511,555,555,False,1,0,34.71666666666667,42,1,Haraldsbo,Haraldsbo,58.227,15.47242,0.0,0.0,75
stationary_pause,tr03_10495,tr03_10505,555,555,False,1,0,61.833333333333336,42,1,Haraldsbo,Haraldsbo,58.227,15.47242,0.0,0.0,75
stationary_pause,tr03_10496,tr03_10512,555,555,False,1,0,0.9,42,1,Haraldsbo,Haraldsbo,58.227,15.47242,0.0,0.0,75
stationary_pause,tr03_1050,tr03_1020,39,39,False,0,1,159.26666666666668,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10506,tr03_10487,555,555,False,0,1,24.483333333333334,29,1,Tegskiftesgatan,Tegskiftesgatan,58.383581,15.556995,0.0,0.0,75
stationary_pause,tr03_10512,tr03_10492,555,555,False,0,1,37.75,41,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_1052,tr03_1036,39,39,False,0,1,13.3,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10522,tr03_10543,566,566,False,1,0,22.783333333333335,29,1,Brokinds vägkors,Brokinds vägkors,58.212611,15.669078,0.0,0.0,75
stationary_pause,tr03_10523,tr03_10549,566,566,False,1,0,35.4,29,1,Brokinds vägkors,Brokinds vägkors,58.212611,15.669078,0.0,0.0,75
stationary_pause,tr03_10524,tr03_10550,566,566,False,1,0,-3.433333333333333,29,1,Brokinds vägkors,Brokinds vägkors,58.212611,15.669078,0.0,0.0,75
stationary_pause,tr03_10525,tr03_10554,566,566,False,1,0,-1.0833333333333333,29,1,Brokinds vägkors,Brokinds vägkors,58.212611,15.669078,0.0,0.0,75
stationary_pause,tr03_10526,tr03_10539,566,566,False,1,0,,29,1,Brokinds vägkors,Brokinds vägkors,58.212611,15.669078,0.0,0.0,75
stationary_pause,tr03_10527,tr03_10548,566,566,False,1,0,3.066666666666667,29,1,Brokinds vägkors,Brokinds vägkors,58.212611,15.669078,0.0,0.0,75
stationary_pause,tr03_10530,tr03_10553,566,566,False,1,0,,29,1,Brokinds vägkors,Brokinds vägkors,58.212611,15.669078,0.0,0.0,75
stationary_pause,tr03_10531,tr03_10555,566,566,False,1,0,-4.066666666666666,29,1,Brokinds vägkors,Brokinds vägkors,58.212611,15.669078,0.0,0.0,75
stationary_pause,tr03_10549,tr03_10317,566,539,True,0,1,,29,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10556,tr03_10568,571,571,False,1,0,,12,1,Kärna kors,Kärna kors,58.414225,15.519378,0.0,0.0,75
stationary_pause,tr03_10559,tr03_10566,571,571,False,1,0,0.4,12,1,Kärna kors,Kärna kors,58.414225,15.519378,0.0,0.0,75
stationary_pause,tr03_10560,tr03_10569,571,571,False,1,0,12.033333333333333,12,1,Kärna kors,Kärna kors,58.414225,15.519378,0.0,0.0,75
stationary_pause,tr03_10561,tr03_10567,571,571,False,1,0,,12,1,Kärna kors,Kärna kors,58.414225,15.519378,0.0,0.0,75
stationary_pause,tr03_10563,tr03_10571,571,571,False,1,0,3.25,12,1,Kärna kors,Kärna kors,58.414225,15.519378,0.0,0.0,75
stationary_pause,tr03_10566,tr03_10557,571,571,False,0,1,14.066666666666666,13,1,Vikingstad station,Vikingstad station,58.383602,15.432839,0.0,0.0,75
stationary_pause,tr03_1057,tr03_1039,39,39,False,0,1,7.283333333333333,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10574,tr03_10559,571,571,False,0,1,1.25,13,1,Vikingstad station,Vikingstad station,58.383602,15.432839,0.0,0.0,75
stationary_pause,tr03_10575,tr03_10467,571,552,True,0,1,7.133333333333334,13,1,Vikingstad station,Vikingstad station,58.383602,15.432839,0.0,0.0,75
stationary_pause,tr03_1058,tr03_1037,39,39,False,0,1,41.7,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10581,tr03_10577,572,572,False,1,1,27.333333333333332,38,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_10586,tr03_10588,572,572,False,0,0,,38,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_10588,tr03_5147,572,6,True,0,1,,38,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_1059,tr03_951,39,30,True,0,1,11.216666666666667,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10594,tr03_10597,572,572,False,0,0,,38,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_10596,tr03_10595,572,572,False,0,0,35.4,38,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_10597,tr03_5210,572,6,True,0,1,,38,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_1060,tr03_1030,39,39,False,0,1,23.8,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10620,tr03_10652,574,574,False,1,0,0.8,11,1,Lunnevads folkhögskola,Lunnevads folkhögskola,58.355132,15.362016,0.0,0.0,75
stationary_pause,tr03_10621,tr03_10653,574,574,False,1,0,,11,1,Lunnevads folkhögskola,Lunnevads folkhögskola,58.355132,15.362016,0.0,0.0,75
stationary_pause,tr03_10624,tr03_10645,574,574,False,1,0,-0.11666666666666667,11,1,Lunnevads folkhögskola,Lunnevads folkhögskola,58.355132,15.362016,0.0,0.0,75
stationary_pause,tr03_10625,tr03_10650,574,574,False,1,0,0.13333333333333333,11,1,Lunnevads folkhögskola,Lunnevads folkhögskola,58.355132,15.362016,0.0,0.0,75
stationary_pause,tr03_10629,tr03_10649,574,574,False,1,0,,11,1,Lunnevads folkhögskola,Lunnevads folkhögskola,58.355132,15.362016,0.0,0.0,75
stationary_pause,tr03_1063,tr03_1015,39,39,False,0,1,7.616666666666666,14,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10630,tr03_10654,574,574,False,1,0,-1.5333333333333334,11,1,Lunnevads folkhögskola,Lunnevads folkhögskola,58.355132,15.362016,0.0,0.0,75
stationary_pause,tr03_10633,tr03_10651,574,574,False,1,0,0.7666666666666667,11,1,Lunnevads folkhögskola,Lunnevads folkhögskola,58.355132,15.362016,0.0,0.0,75
stationary_pause,tr03_10635,tr03_10657,574,574,False,1,0,,11,1,Lunnevads folkhögskola,Lunnevads folkhögskola,58.355132,15.362016,0.0,0.0,75
stationary_pause,tr03_10645,tr03_10659,574,577,True,0,1,16.483333333333334,11,1,Vikingstad station,Vikingstad station,58.383856,15.433452,0.0,0.0,75
stationary_pause,tr03_10654,tr03_10662,574,577,True,0,1,62.766666666666666,11,1,Vikingstad station,Vikingstad station,58.383856,15.433452,0.0,0.0,75
stationary_pause,tr03_10665,tr03_10625,577,574,True,0,1,36.266666666666666,10,1,Vikingstad station,Vikingstad station,58.383856,15.433452,0.0,0.0,75
stationary_pause,tr03_10669,tr03_10748,612,612,False,1,0,25.033333333333335,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_1067,tr03_10354,39,540,True,0,1,63.75,9,1,Linköpings resecentrum,Linköpings resecentrum,58.417404,15.622957,0.0,0.0,75
stationary_pause,tr03_10670,tr03_10750,612,612,False,1,0,15.7,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10672,tr03_10752,612,612,False,1,0,6.366666666666666,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10673,tr03_10765,612,612,False,1,0,1.6333333333333333,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10674,tr03_10736,612,612,False,1,0,17.083333333333332,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10675,tr03_10766,612,612,False,1,0,18.683333333333334,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10677,tr03_10739,612,612,False,1,0,29.85,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10681,tr03_10744,612,612,False,1,0,23.8,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10682,tr03_10734,612,612,False,1,0,,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10683,tr03_10740,612,612,False,1,0,,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10684,tr03_10738,612,612,False,1,0,,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10685,tr03_10745,612,612,False,1,0,,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
stationary_pause,tr03_10686,tr03_10749,612,612,False,1,0,4.883333333333334,19,1,Starby,Starby,58.441137,14.880591,0.0,0.0,75
