distance_m,stop_id_a,stop_name_a,stop_lat_a,stop_lon_a,parent_station_a,route_types_a,route_short_names_a,stop_sequences_by_route_a,stop_id_b,stop_name_b,stop_lat_b,stop_lon_b,parent_station_b,route_types_b,route_short_names_b,stop_sequences_by_route_b,common_route_types,common_route_short_names
113.2810265698968,9022005003592001,Lingvallen,58.416047,15.603886,9021005003592000,700,520|521|522|616|620,520:4; 521:4; 522:4; 616:4; 620:4,9022005003849002,Abisko centrum,58.415682,15.605702,9021005003849000,700,14,14:24,700,
113.49616759406788,9022005001358001,Loddbyvägen,58.64579,16.163795,9021005001358000,700,10,10:17,9022005001597001,Kvillinge vägkors,58.645472,16.161931,9021005001597000,700,12,12:32,700,
113.56022236734296,9022005002316001,Landsborgsgatan,58.529505,15.046816,9021005002316000,700,303|304|614|620,303:11; 304:3; 614:3; 620:3,9022005002376001,Sveavägen,58.529628,15.044874,9021005002376000,700,612|613,612:3; 613:3,700,
114.813955971516,9022005001237001,Ullevi,58.430021,15.584961,9021005001237000,700,26,26:22,9022005002528001,Lilla Ullevi,58.429746,15.586862,9021005002528000,700,520|521|522|616|620,520:7; 521:7; 522:7; 616:7; 620:7,700,
116.20856004932365,9022005001219001,Abisko,58.41502,15.607246,9021005001219000,700,1|520|521|522|572|616|620,1:6; 520:46; 521:15; 522:22; 572:35; 616:29; 620:45,9022005003849002,Abisko centrum,58.415682,15.605702,9021005003849000,700,14,14:24,700,
117.00021006984254,9022005000043002,Berga Söderleden,58.393096,15.645807,9021005000043000,700,1|14|15|71|72,1:8; 14:16; 15:11; 71:7; 72:7,9022005001430002,Berga centrum,58.393004,15.643807,9021005001430000,700,16|17|22,16:1; 17:12; 22:18,700,
120.10907961840088,9022005000423001,Anders Ljungstedts gy.,58.415117,15.637614,9021005000423000,700,10|13|50|70|71|72|243|513,10:13; 13:12; 243:2; 50:17; 513:27; 70:9; 71:9; 72:9,9022005001458002,Stångebro,58.416167,15.63713,9021005001458000,700,10,10:12,700,10
120.92301704668138,9022005000257003,Östantorp,58.19046,16.011928,9021005000257000,700,30|530,30:14; 530:41,9022005003435001,Koppargården,58.189489,16.012857,9021005003435000,700,287,287:33,700,
122.30870794793955,9022005000043001,Berga Söderleden,58.392737,15.645843,9021005000043000,700,1|14|15|17|22|71|72,1:15; 14:13; 15:7; 17:11; 22:11; 71:13; 72:13,9022005001430002,Berga centrum,58.393004,15.643807,9021005001430000,700,16|17|22,16:1; 17:12; 22:18,700,17|22
123.15486467701976,9022005000234002,Teknikringen,58.393272,15.568229,9021005000234000,700,4|39,39:8; 4:7,9022005003847001,Forskningsbyn,58.394248,15.56723,9021005003847000,700,12|20|22|26|50|52|65|70|75|526|540|543|546|555|577,12:8; 20:3; 22:3; 26:24; 50:3; 52:12; 526:16; 540:44; 543:31; 546:41; 555:32; 577:5; 65:13; 70:3; 75:10,700,
130.78453265289355,9022005002556004,Sunnebotorget,58.204562,16.008302,9021005002556000,700,287,287:5,9022005003610002,Höjdvägen,58.204172,16.010408,9021005003610000,700,287,287:6,700,287
130.93815500171743,9022005000416001,Aspnäset,58.372607,15.685068,9021005000416000,700,16|17|22,16:28; 17:22; 22:18,9022005004087002,Ullstämmavägen,58.371845,15.68678,9021005004087000,700,15,15:4,700,
